Species_name,Symbiotic_type,C-selection,S-selection,R-selection,CSR_categorical_level
Zizia aurea,AM,53.32261385,31.87258674,14.80479941,C/CSR
Zuelania guidonia,AM,52.19077637,31.84215581,15.96706782,C/CSR
Helichrysum arenarium,AM,20.68881943,39.17449602,40.13668456,SR/CSR
Helichrysum stoechas,AM,0,76.43097756,23.56902244,S/SR
Abarema cochliacarpos,AM-Nod,22.83392639,61.38874272,15.77733089,S/CSR
Abarema macradenia,AM-Nod,54.75895192,45.24104808,0,CS
Albizia julibrissin,AM-Nod,61.81602116,24.62379553,13.56018331,C/CSR
Andira legalis,AM-Nod,49.86042124,50.13957876,0,CS
Anthyllis barba-jovis,AM-Nod,42.52810631,57.47189369,0,CS
Anthyllis vulneraria,AM-Nod,32.04242215,0,67.95757785,R/CR
Anthyllis vulneraria,AM-Nod,41.77384961,31.36581643,26.86033395,CSR
Archidendron bubalinum,AM-Nod,38.10315788,55.94395741,5.95288471,CS
Astragalus alpinus,AM-Nod,12.22910836,13.89899864,73.871893,R/SR
Astragalus canadensis,AM-Nod,36.51726365,40.18281117,23.29992518,CS/CSR
Astragalus cicer,AM-Nod,40.61670017,18.88920046,40.49409937,CR/CSR
Astragalus frigidus,AM-Nod,32.71878017,13.73283352,53.54838631,R/CSR
Astragalus humistratus,AM-Nod,19.37221026,48.92301455,31.70477519,S/CSR
Astragalus rusbyi,AM-Nod,28.45832849,17.17588547,54.36578605,R/CSR
Baptisia alba,AM-Nod,36.94332091,37.95806009,25.098619,CSR
Bowdichia virgilioides,AM-Nod,21.71341663,73.77792033,4.508663036,S/CS
Calicotome spinosa,AM-Nod,9.372715571,70.38483691,20.24244752,S/SR
Callerya atropurpurea,AM-Nod,52.82761434,47.17238566,0,CS
Calliandra linearis,AM-Nod,31.46826016,68.53173984,0,S/CS
Calliandra parvifolia,AM-Nod,7.375172255,60.76721762,31.85761013,S/SR
Caragana arborescens,AM-Nod,19.66350826,52.5944117,27.74208004,S/CSR
Ceanothus fendleri,AM-Nod,5.72501959,76.28676121,17.9882192,S/SR
Chamaecrista desvauxii,AM-Nod,15.54384553,76.67535783,7.780796644,S/CS
Chamaecrista ensiformis,AM-Nod,32.19906813,51.02226284,16.77866903,S/CSR
Chamaecrista fasciculata,AM-Nod,7.457600964,92.54239904,0,S
Chamaecrista ochnacea,AM-Nod,38.70363076,61.29636924,0,CS
Chamaecrista papillata,AM-Nod,21.44730276,78.55269724,0,S/CS
Cojoba catenata,AM-Nod,58.46670421,33.58412945,7.949166332,CS
Cologania angustifolia,AM-Nod,22.96636743,44.27388472,32.75974785,SR/CSR
Colutea arborescens,AM-Nod,33.71800038,42.56202357,23.71997606,CS/CSR
Coriaria myrtifolia,AM-Nod,28.90385968,49.9690116,21.12712872,S/CSR
Coronilla coronata,AM-Nod,38.04543401,36.35214125,25.60242474,CSR
Hippocrepis emerus,AM-Nod,27.82955271,9.997164031,62.17328326,R/CR
Coronilla vaginalis,AM-Nod,27.05805072,17.24084135,55.70110793,R/CSR
Securigera varia,AM-Nod,38.53643709,4.275970456,57.18759246,CR
Crotalaria sagittalis,AM-Nod,6.108924906,85.28601242,8.605062673,S
Cytisophyllum sessilifolium,AM-Nod,13.66038067,44.26501661,42.07460272,SR/CSR
Cytisus emeriflorus,AM-Nod,9.294426151,48.60623966,42.09933419,SR
Cytisus hirsutus,AM-Nod,27.90954353,10.10799941,61.98245706,R/CR
Cytisus nigricans,AM-Nod,13.93444006,59.36075343,26.70480651,S/CSR
Chamaecytisus purpureus,AM-Nod,10.81019953,50.3561494,38.83365107,SR
Cytisus scoparius,AM-Nod,0,84.49952596,15.50047404,S
Dalea polygonoides,AM-Nod,19.67990066,38.48433459,41.83576474,SR/CSR
Desmanthus illinoensis,AM-Nod,8.630698082,72.34856019,19.02074173,S/SR
Desmodium canadense,AM-Nod,27.25759385,47.31917687,25.42322928,S/CSR
Desmodium ciliare,AM-Nod,7.859250878,82.6525644,9.488184724,S
Desmodium illinoense,AM-Nod,36.58145586,40.601778,22.81676614,CS/CSR
Dolichos oliveri,AM-Nod,63.84735668,25.47211636,10.68052696,C/CS
Dorycnium herbaceum,AM-Nod,9.917026175,51.47635016,38.60662367,SR
Elaeagnus pungens,AM-Nod,36.26826996,51.99073744,11.7409926,CS/CSR
Erythrina costaricensis,AM-Nod,77.01167934,2.090948054,20.8973726,C/CR
Galactia volubilis,AM-Nod,8.235798123,83.26696572,8.497236154,S
Genista anglica,AM-Nod,0,79.88772379,20.11227621,S/SR
Genista germanica,AM-Nod,1.994586669,45.07640929,52.92900404,SR
Genista pilosa,AM-Nod,0,80.25950636,19.74049364,S/SR
Genista tinctoria,AM-Nod,7.488366122,54.5970798,37.91455408,SR
Hedysarum caucasicum,AM-Nod,39.56664584,22.84787489,37.58547928,CR/CSR
Hedysarum hedysaroides,AM-Nod,35.6942281,25.06426072,39.24151117,CSR
Hippocrepis comosa,AM-Nod,13.35401111,50.40081139,36.2451775,SR/CSR
Hippophae fluviatilis,AM-Nod,36.26826996,51.99073744,11.7409926,CS/CSR
Hippophae rhamnoides,AM-Nod,6.35799614,82.80246288,10.83954099,S
Indigofera arrecta,AM-Nod,28.70450794,37.97874612,33.31674594,CSR
Inga acuminata,AM-Nod,48.14933472,38.79592562,13.05473966,CS/CSR
Inga capitata,AM-Nod,42.07291401,46.6468953,11.28019068,CS/CSR
Inga cayennensis,AM-Nod,38.50505861,48.86008188,12.63485952,CS/CSR
Inga cocleensis,AM-Nod,65.26716102,28.69087885,6.041960127,C/CS
Inga goldmanii,AM-Nod,74.35812179,19.97462996,5.667248248,C/CS
Inga marginata,AM-Nod,45.85371731,45.41312167,8.733161022,CS
Inga mucuna,AM-Nod,73.89493775,15.43581333,10.66924892,C/CS
Inga nobilis,AM-Nod,60.57254542,33.57015153,5.857303046,C/CS
Inga pezizifera,AM-Nod,59.64078439,29.97996143,10.37925418,C/CSR
Inga punctata,AM-Nod,58.72619023,37.08287036,4.190939407,CS
Inga ruiziana,AM-Nod,73.79068033,21.98823388,4.221085783,C/CS
Inga sapindoides,AM-Nod,66.31560046,25.70931669,7.975082849,C/CS
Inga spectabilis,AM-Nod,73.58180105,23.11569744,3.302501506,C/CS
Inga thibaudiana,AM-Nod,58.15003348,34.08519419,7.764772325,CS
Inga umbellifera,AM-Nod,55.58471606,35.56353678,8.851747157,CS
Laburnum alpinum,AM-Nod,41.08227298,40.04719442,18.8705326,CS/CSR
Laburnum anagyroides,AM-Nod,42.03080396,28.40748233,29.5617137,CSR
Lathyrus cicera,AM-Nod,20.40141055,42.17657333,37.42201612,SR/CSR
Lathyrus heterophyllus,AM-Nod,53.98214863,19.12659202,26.89125935,C/CSR
Lathyrus hirsutus,AM-Nod,23.20550626,25.26711789,51.52737585,R/CSR
Lathyrus nissolia,AM-Nod,37.19979445,23.18712018,39.61308537,CR/CSR
Lathyrus odoratus,AM-Nod,38.26701552,19.71158039,42.02140409,CR/CSR
Lathyrus palustris,AM-Nod,44.14977939,1.110699983,54.73952062,CR
Lathyrus pratensis,AM-Nod,17.74809797,49.14378168,33.10812035,SR/CSR
Lathyrus sylvestris,AM-Nod,41.24930986,22.03222202,36.71846812,CR/CSR
Lathyrus tuberosus,AM-Nod,15.08058436,21.51272573,63.40668991,R/CSR
Lathyrus vernus,AM-Nod,40.34116857,0,59.65883143,CR
Lespedeza capitata,AM-Nod,16.52601469,63.29279943,20.18118588,S/CSR
Lespedeza cuneata,AM-Nod,2.935250365,64.33814037,32.72660926,S/SR
Lonchocarpus heptaphyllus,AM-Nod,66.65349362,24.27287422,9.07363216,C/CS
Lotus corniculatus,AM-Nod,4.054077411,44.83903166,51.10689093,SR
Lotus corniculatus,AM-Nod,14.21243257,18.98107294,66.80649448,R/SR
Lotus pedunculatus,AM-Nod,23.82897949,48.3139396,27.85708091,S/CSR
Lotus tenuis,AM-Nod,24.62165371,0,75.37834629,R/CR
Lotus wrightii,AM-Nod,18.61592036,9.759574918,71.62450472,R/CR
Machaerium hirtum,AM-Nod,10.26679557,77.91244517,11.82075925,S/SR
Machaerium kegelii,AM-Nod,64.60945227,35.39054773,0,C/CS
Machaerium seemannii,AM-Nod,37.74046246,45.94540296,16.31413459,CS/CSR
Medicago arabica,AM-Nod,27.62004991,6.348489856,66.03146023,R/CR
Medicago littoralis,AM-Nod,6.100833469,70.8072679,23.09189864,S/SR
Medicago lupulina,AM-Nod,16.10673966,29.63137597,54.26188437,R/CSR
Medicago marina,AM-Nod,9.59638924,69.62267019,20.78094057,S/SR
Medicago minima,AM-Nod,3.317057561,46.2924192,50.39052324,SR
Medicago polymorpha,AM-Nod,21.69400574,23.94998985,54.35600441,R/CSR
Medicago sativa,AM-Nod,14.86600928,45.16518002,39.9688107,SR/CSR
Melilotus albus,AM-Nod,33.47548638,32.95793221,33.56658141,CSR
Onobrychis viciifolia,AM-Nod,30.97149447,38.43492514,30.59358039,CSR
Ononis repens,AM-Nod,3.661731942,42.65263725,53.68563081,SR
Ononis spinosa,AM-Nod,10.71304553,38.26007588,51.02687859,SR
Ononis variegata,AM-Nod,16.90704793,0,83.09295207,R/CR
Ormosia amazonica,AM-Nod,70.45094324,29.54905676,0,C/CS
Ormosia coccinea,AM-Nod,77.66059504,22.33940496,0,C/CS
Ormosia macrocalyx,AM-Nod,75.50311273,17.93687523,6.560012041,C/CS
Ornithopus perpusillus,AM-Nod,7.967672268,23.66133506,68.37099268,R/SR
Oxytropis campestris,AM-Nod,31.48189694,30.1881533,38.32994976,CSR
Oxytropis kuchanensis,AM-Nod,25.35554322,54.9244253,19.72003148,S/CSR
Oxytropis lambertii,AM-Nod,44.49729254,52.74351181,2.75919565,CS
Phaseolus vulgaris,AM-Nod,57.66254321,19.44306492,22.89439187,C/CSR
Pityrocarpa moniliformis,AM-Nod,8.237950993,91.76204901,0,S
Platymiscium pinnatum,AM-Nod,66.72951375,22.94593953,10.32454672,C/CS
Platypodium elegans,AM-Nod,44.34844647,32.19138888,23.46016465,CS/CSR
Pueraria montana var. lobata,AM-Nod,61.85800685,20.4845649,17.65742825,C/CSR
Robinia pseudoacacia,AM-Nod,47.87893452,41.40782658,10.71323891,CS
Securigera varia,AM-Nod,21.87866483,0,78.12133517,R/CR
Swartzia simplex,AM-Nod,47.77437819,47.10260274,5.123019072,CS
Tephrosia virginiana,AM-Nod,55.55999917,26.57694296,17.86305787,C/CSR
Lotus maritimus,AM-Nod,23.82715306,30.7619178,45.41092915,R/CSR
Trifolium alpestre,AM-Nod,22.11067651,68.4417429,9.447580587,S/CS
Trifolium arvense,AM-Nod,6.449415279,53.13267921,40.41790551,SR
Trifolium aureum,AM-Nod,12.7183214,40.25585253,47.02582607,SR/CSR
Trifolium badium,AM-Nod,15.8577695,44.29067269,39.85155781,SR/CSR
Trifolium campestre,AM-Nod,5.00696603,32.72993054,62.26310343,R/SR
Trifolium fragiferum,AM-Nod,22.64151811,29.87457767,47.48390422,R/CSR
Trifolium hybridum,AM-Nod,45.44957676,25.76358584,28.78683741,C/CSR
Trifolium incarnatum,AM-Nod,36.86202031,12.45912524,50.67885445,CR/CSR
Trifolium longipes,AM-Nod,13.09633459,39.09327667,47.81038874,SR/CSR
Trifolium montanum,AM-Nod,29.46616227,22.36058525,48.17325248,R/CSR
Trifolium pallescens,AM-Nod,8.976005477,62.13125462,28.89273991,S/SR
Trifolium polyphyllum,AM-Nod,17.62407664,49.63141467,32.7445087,SR/CSR
Trifolium pratense,AM-Nod,30.90223416,19.03082625,50.06693959,R/CSR
Trifolium repens,AM-Nod,36.18494491,1.633738815,62.18131627,R/CR
Trifolium resupinatum,AM-Nod,16.08716397,5.89726305,78.01557298,R/CR
Trifolium rubens,AM-Nod,31.94825454,47.75593569,20.29580977,S/CSR
Trifolium spadiceum,AM-Nod,11.53274867,24.54963172,63.9176196,R/SR
Trifolium striatum,AM-Nod,13.0946184,53.86263822,33.04274339,S/CSR
Trigonella foenum-graecum,AM-Nod,33.75272107,11.34504586,54.90223307,R/CSR
Ulex europaeus,AM-Nod,0.960193189,98.40813162,0.631675187,S
Ulex gallii,AM-Nod,0.543187646,99.45681235,0,S
Vicia americana,AM-Nod,23.33612011,18.82514161,57.83873827,R/CSR
Vicia articulata,AM-Nod,27.32400302,1.967261474,70.7087355,R/CR
Vicia cassubica,AM-Nod,33.13753904,44.57620669,22.28625427,CS/CSR
Vicia cracca,AM-Nod,22.02028634,36.96685595,41.0128577,SR/CSR
Vicia ervilia,AM-Nod,26.30879744,13.64093862,60.05026394,R/CSR
Vicia faba,AM-Nod,65.46390513,0,34.53609487,C/CR
Vicia grandiflora,AM-Nod,13.12342987,34.79645393,52.08011621,SR/CSR
Vicia pulchella,AM-Nod,21.5905815,24.34790788,54.06151062,R/CSR
Vicia sativa,AM-Nod,11.14367265,44.72966931,44.12665804,SR/CSR
Vicia tenuifolia,AM-Nod,37.76394826,18.94618418,43.28986756,CR/CSR
Vicia villosa,AM-Nod,12.82652779,39.73307652,47.44039569,SR/CSR
Amorpha canescens,AM-Nod ,24.03870999,60.01560981,15.9456802,S/CSR
Amorpha fruticosa,AM-Nod ,40.37890928,39.08941075,20.53167997,CS/CSR
Andira fraxinifolia,AM-Nod ,29.96609622,70.03390378,0,S/CS
Dalea candida,AM-Nod ,15.42162396,79.78996716,4.788408877,S/CS
Dalea purpurea,AM-Nod ,4.983259176,83.23996106,11.77677977,S
Inga laurina,AM-Nod ,47.27212635,46.81205052,5.915823126,CS
Retama sphaerocarpa,AM-Nod ,0.1956604,0,99.8043396,R
Spartium junceum,AM-Nod ,22.15364935,0,77.84635065,R/CR
Stryphnodendron pulcherrimum,AM-Nod ,14.63752449,38.73655393,46.62592157,SR/CSR
Tachigali densiflora,AM-Nod ,48.02252284,45.87725864,6.100218517,CS
Tachigali versicolor,AM-Nod ,68.94899831,24.97053436,6.08046733,C/CS
Trifolium micranthum,AM-Nod ,2.215848669,28.98199676,68.80215457,R/SR
Arbutus unedo,EcM,22.74338413,69.83681548,7.419800391,S/CS
Arctous alpina,EcM,13.2817516,65.43702088,21.28122752,S/SR
Arctostaphylos uva-ursi,EcM,11.34360806,88.65639194,0,S
Betula alleghaniensis,EcM,17.86161828,58.49680493,23.64157679,S/CSR
Betula pubescens var. litwinowii,EcM,31.08523985,48.61227093,20.30248922,S/CSR
Betula nana,EcM,2.441681164,85.63441762,11.92390121,S
Betula pendula,EcM,17.03799149,73.18056572,9.781442789,S/CS
Betula populifolia,EcM,15.92879762,68.2687127,15.80248968,S/CS
Carpinus betulus,EcM,35.74051137,33.32550599,30.93398264,CSR
Castanea sativa,EcM,36.15728045,56.60675091,7.235968644,CS
Cedrus deodara,EcM,0.88266492,99.11733508,0,S
Cistus albidus,EcM,37.15197739,0,62.84802261,R/CR
Cistus clusii,EcM,0,65.03135353,34.96864647,S/SR
Cistus creticus,EcM,11.7472867,88.2527133,0,S
Cistus ladanifer,EcM,9.173291919,90.82670808,0,S
Cistus laurifolius,EcM,11.8916497,62.63885061,25.46949969,S/SR
Cistus monspeliensis,EcM,11.2720121,88.7279879,0,S
Cistus salviifolius,EcM,36.95616702,63.04383298,0,S/CS
Coccoloba alnifolia,EcM,68.24484264,31.25555976,0.499597607,C/CS
Coccoloba cereifera,EcM,52.29814707,47.70185293,0,CS
Coccoloba coronata,EcM,55.50667471,22.51874719,21.9745781,C/CSR
Coccoloba laevis,EcM,59.94475124,39.58801027,0.467238494,CS
Coccoloba manzinellensis,EcM,67.277909,29.78960799,2.932483004,C/CS
Coccoloba mollis,EcM,62.83094286,27.34518288,9.823874259,C/CS
Coccoloba parimensis,EcM,50.57208065,44.16521322,5.26270613,CS
Corylus avellana,EcM,28.75453203,59.29598641,11.94948157,S/CSR
Dipterocarpus cornutus,EcM,32.78031832,64.82714423,2.392537444,S/CS
Dryas octopetala,EcM,7.466643264,80.62708501,11.90627172,S
Fagus sylvatica,EcM,22.77219908,63.5945209,13.63328002,S/CS
Fumana laevipes,EcM,1.400062606,61.5515841,37.04835329,SR
Fumana procumbens,EcM,0,100,0,S
Fumana thymifolia,EcM,0,100,0,S
Guapira standleyana,EcM,52.78157112,28.17657618,19.0418527,C/CSR
Helianthemum apenninum,EcM,3.227109114,96.77289089,0,S
Helianthemum bicknellii,EcM,6.878126541,53.14937199,39.97250147,SR
Helianthemum hirtum,EcM,1.881894286,57.83743583,40.28066989,SR
Helianthemum nummularium,EcM,11.77557292,68.87489662,19.34953047,S/SR
Helianthemum oelandicum,EcM,6.491024642,81.54437225,11.96460311,S
Helianthemum squamatum,EcM,0,54.51621022,45.48378978,SR
Hopea dryobalanoides,EcM,39.63970797,60.36029203,0,CS
Larix decidua,EcM,0,99.15612641,0.843873587,S
Lithocarpus curtisii,EcM,63.53509554,36.46490446,0,C/CS
Moneses uniflora,EcM,16.2737117,46.98696563,36.73932267,SR/CSR
Neea amplifolia,EcM,71.62534638,5.45168466,22.92296896,C/CR
Neobalanocarpus heimii,EcM,28.02131001,67.27742741,4.701262576,S/CS
Orthilia secunda,EcM,14.24225296,60.70037011,25.05737693,S/CSR
Ostrya carpinifolia,EcM,30.10969468,54.0801684,15.81013692,S/CSR
Ostrya virginiana,EcM,19.18106568,53.73080706,27.08812726,S/CSR
Picea abies,EcM,0,100,0,S
Picea orientalis,EcM,0,100,0,S
Picea sitchensis,EcM,0,100,0,S
Pinus cembra,EcM,4.257164244,95.74283576,0,S
Pinus halepensis,EcM,2.366949844,97.63305016,0,S
Pinus mugo,EcM,2.128060229,97.87193977,0,S
Pinus mugo,EcM,1.201967282,98.79803272,0,S
Pinus ponderosa,EcM,8.999343473,91.00065653,0,S
Pinus rigida,EcM,7.214801509,92.78519849,0,S
Pinus strobus,EcM,7.180874512,92.81912549,0,S
Pinus sylvestris,EcM,2.62855611,97.37144389,0,S
Pyrola elliptica,EcM,10.66907548,76.32652937,13.00439514,S/SR
Pyrola minor,EcM,13.21133203,51.64166496,35.14700301,SR/CSR
Pyrola rotundifolia,EcM,33.41934847,37.02063853,29.560013,CSR
Quercus cerris,EcM,28.95196677,68.02205381,3.025979421,S/CS
Quercus coccifera,EcM,9.378459489,90.62154051,0,S
Quercus gambelii,EcM,33.07574945,60.99406517,5.930185377,S/CS
Quercus ilex,EcM,25.38837551,63.9462552,10.6653693,S/CS
Quercus petraea,EcM,28.14478608,63.22759602,8.627617891,S/CS
Quercus pubescens,EcM,34.25909825,63.86223937,1.878662378,S/CS
Quercus pubescens,EcM,31.27910556,67.72134294,0.999551502,S/CS
Quercus robur,EcM,27.15427731,63.29574718,9.549975506,S/CS
Quercus rubra,EcM,32.71836796,57.30971132,9.971920717,S/CSR
Quercus suber,EcM,26.35231455,66.44752455,7.200160898,S/CS
Quercus virgiliana,EcM,36.49265864,56.75349667,6.753844692,CS
Shorea acuminata,EcM,56.20080292,43.35351633,0.445680746,CS
Shorea bracteolata,EcM,26.09367173,68.40321422,5.503114049,S/CS
Shorea lepidota,EcM,40.51278462,59.48721538,0,CS
Shorea leprosula,EcM,38.5766762,61.4233238,0,CS
Shorea macroptera,EcM,33.89078567,66.10921433,0,S/CS
Shorea maxwelliana,EcM,36.89279063,63.10720937,0,S/CS
Shorea ovalis,EcM,28.02165589,67.58582088,4.392523228,S/CS
Shorea pauciflora,EcM,45.73977789,53.66344008,0.596782021,CS
Tilia x europaea,EcM,16.34716943,30.78765265,52.86517793,R/CSR
Tilia cordata,EcM,40.78098764,44.64334911,14.57566325,CS/CSR
Tilia platyphyllos,EcM,49.14499887,27.0267027,23.82829843,C/CSR
Vatica bella,EcM,30.24061205,69.75938795,0,S/CS
Populus alba,EcM-AM,39.67090331,52.75781142,7.571285268,CS
Populus × canadensis,EcM-AM,46.04152249,50.75799312,3.200484383,CS
Populus nigra,EcM-AM,41.88861704,54.00353603,4.107846931,CS
Populus tremula,EcM-AM,32.09339231,55.54104946,12.36555823,S/CSR
Populus tremuloides,EcM-AM,25.53142787,56.75655183,17.7120203,S/CSR
Salix alba,EcM-AM,25.33785413,63.35061347,11.31153239,S/CS
Salix appendiculata,EcM-AM,26.15761649,52.65783926,21.18454425,S/CSR
Salix caesia,EcM-AM,12.45900294,54.26555672,33.27544033,S/CSR
Salix caprea,EcM-AM,23.4561433,64.38541498,12.15844172,S/CS
Salix cinerea,EcM-AM,31.47484043,52.8682644,15.65689518,S/CSR
Salix elaeagnos,EcM-AM,22.2628404,63.63586048,14.10129913,S/CS
Salix glauca,EcM-AM,18.29405261,74.87818627,6.827761128,S/CS
Salix helvetica,EcM-AM,18.11452673,42.68222356,39.20324971,SR/CSR
Salix herbacea,EcM-AM,4.583711602,74.89218553,20.52410287,S/SR
Salix kazbekensis,EcM-AM,13.8671743,64.82764177,21.30518393,S/SR
Salix lanata,EcM-AM,31.54660969,68.45339031,0,S/CS
Salix lapponum,EcM-AM,16.15186353,79.03572846,4.812408007,S/CS
Salix myrsinifolia,EcM-AM,19.63715273,40.90738145,39.45546583,SR/CSR
Salix myrsinites,EcM-AM,15.8669062,84.1330938,0,S
Salix pentandra,EcM-AM,23.29758808,58.23870267,18.46370924,S/CSR
Salix purpurea,EcM-AM,17.72036588,71.51049382,10.7691403,S/CS
Salix repens,EcM-AM,4.45820805,76.99176381,18.55002814,S/SR
Salix reticulata,EcM-AM,10.5386025,89.4613975,0,S
Salix retusa,EcM-AM,1.254155324,72.52851454,26.21733014,S/SR
Salix rosmarinifolia,EcM-AM,9.753215818,73.42029847,16.82648571,S/SR
Salix starkeana,EcM-AM,11.1965561,76.98037,11.8230739,S/SR
Salix triandra,EcM-AM,19.68157269,72.57305482,7.745372488,S/CS
Salix waldsteiniana,EcM-AM,12.87017199,55.08917327,32.04065474,S/CSR
Andromeda polifolia,ErM,2.278222697,97.7217773,0,S
Calluna vulgaris,ErM,0,91.98875826,8.011241737,S
Diapensia lapponica,ErM,0,100,0,S
Empetrum nigrum,ErM,0,100,0,S
Erica arborea,ErM,0,75.78236916,24.21763084,S/SR
Erica cinerea,ErM,0,93.91014977,6.089850228,S
Erica scoparia,ErM,0,100,0,S
Erica tetralix,ErM,0,100,0,S
Gaylussacia riedelii,ErM,18.27635597,81.72364403,0,S/CS
Kalmia angustifolia,ErM,10.02127036,89.97872964,0,S
Kalmia procumbens,ErM,0,100,0,S
Rhododendron groenlandicum,ErM,7.97817575,78.52322279,13.49860146,S/SR
Phyllodoce caerulea,ErM,0,99.89867038,0.101329615,S
Rhododendron caucasicum,ErM,40.19869257,59.80130743,0,CS
Rhododendron ferrugineum,ErM,9.299412634,90.70058737,0,S
Rhododendron hirsutum,ErM,5.630485024,84.99199415,9.377520829,S
Rhododendron ponticum,ErM,27.00622303,72.99377697,0,S/CS
Rhodothamnus chamaecistus,ErM,0.24656551,99.75343449,0,S
Vaccinium angustifolium,ErM,11.34511945,40.60703603,48.04784451,SR/CSR
Vaccinium corymbosum,ErM,34.65239847,63.03660013,2.311001405,S/CS
Vaccinium myrtillus,ErM,13.15182181,43.55674486,43.29143333,SR/CSR
Vaccinium oxycoccos,ErM,0,95.17863475,4.821365252,S
Vaccinium uliginosum,ErM,0,100,0,S
Vaccinium uliginosum,ErM,10.72369553,63.57904616,25.69725831,S/SR
Vaccinium vitis-idaea,ErM,3.358702663,96.64129734,0,S
Agrostemma githago,NM,28.75620488,44.01580003,27.22799509,S/CSR
Alliaria petiolata,NM,56.24539178,1.055965498,42.69864272,CR
Alyssum alyssoides,NM,0.106887158,36.4964106,63.39670224,R/SR
Alyssum montanum,NM,3.59890505,74.99413646,21.40695849,S/SR
Arabidopsis suecica,NM,29.02952957,0,70.97047043,R/CR
Arabidopsis thaliana,NM,4.270511519,0,95.72948848,R
Arabis alpina,NM,9.702385317,0,90.29761468,R
Arabis alpina,NM,40.30727409,35.29148448,24.40124144,CS/CSR
Arabis caerulea,NM,4.880150042,50.45516098,44.66468898,SR
Arabis collina,NM,15.3219526,0,84.6780474,R
Turritis glabra,NM,55.59322889,7.456721669,36.95004944,CR
Arabis hirsuta,NM,4.14224038,0,95.85775962,R
Arabidopsis lyrata subsp. lyrata,NM,11.08460073,0,88.91539927,R
Arabis pumila,NM,0.337121483,75.34616832,24.31671019,S/SR
Arabis sagittata,NM,28.16994622,0,71.83005378,R/CR
Pseudoturritis turrita,NM,46.98512045,0,53.01487955,CR
Barbarea bracteosa,NM,19.42714235,0,80.57285765,R/CR
