Species_name,Symbiotic_type,C-selection,S-selection,R-selection
Sabulina verna,NM-AM,0,52.902053,47.097947
Mirabilis decipiens,NM-AM,36.67815887,0,63.32184113
Misopates orontium,NM-AM,15.45406798,0,84.54593202
Mitella diphylla,NM-AM,46.90206171,0,53.09793829
Montia fontana,NM-AM,0,0,100
Myosotis alpestris,NM-AM,20.5898924,24.69455143,54.71555617
Myosotis arvensis,NM-AM,14.80760373,0,85.19239627
Myosotis discolor,NM-AM,5.638082128,4.076929231,90.28498864
Myosotis laxa,NM-AM,13.4615538,0,86.5384462
Myosotis rehsteineri,NM-AM,8.485320276,9.32217003,82.19250969
Myosotis scorpioides,NM-AM,33.61048443,0,66.38951557
Myosotis stricta,NM-AM,2.578671116,11.89417229,85.52715659
Myosotis sylvatica,NM-AM,20.36463595,0,79.63536405
Myricaria germanica,NM-AM,0,32.34440392,67.65559608
Myriophyllum alterniflorum,NM-AM,0,19.25686874,80.74313126
Myriophyllum aquaticum,NM-AM,11.16763755,0,88.83236245
Myriophyllum spicatum,NM-AM,6.325726326,0,93.67427367
Najas marina,NM-AM,7.121364582,0,92.87863542
Najas minor,NM-AM,0,0,100
Nama dichotoma,NM-AM,0.225049937,0,99.77495006
Nymphaea x marliacea,NM-AM,90.91455116,2.130250563,6.955198278
Nymphaea odorata,NM-AM,87.35887737,6.316522916,6.324599712
Nymphoides peltata,NM-AM,64.25107369,0,35.74892631
Oenanthe aquatica,NM-AM,62.50858006,0,37.49141994
Oenanthe fistulosa,NM-AM,23.30666761,0,76.69333239
Oenanthe lachenalii,NM-AM,48.61324184,21.20488491,30.18187325
Omphalodes verna,NM-AM,41.16514864,20.80279725,38.03205411
Oryza sativa,NM-AM,37.88228894,37.13070359,24.98700747
Osyris alba,NM-AM,3.405208423,49.85472531,46.74006626
Oxyria digyna,NM-AM,22.09715637,0,77.90284363
Papaver apulum,NM-AM,24.48335354,7.495054679,68.02159178
Papaver rhaeticum,NM-AM,21.96766203,0,78.03233797
Papaver rhoeas,NM-AM,34.68610132,0,65.31389868
Papaver somniferum,NM-AM,59.34141596,4.002472907,36.65611113
Parietaria judaica,NM-AM,20.41780538,6.883326826,72.6988678
Parietaria officinalis,NM-AM,34.23661596,17.56623179,48.19715225
Pedicularis caucasica,NM-AM,13.54330202,63.34594352,23.11075446
Pedicularis comosa,NM-AM,27.30742451,48.86897777,23.82359771
Pedicularis condensata,NM-AM,35.91725825,34.462991,29.61975074
Pedicularis gyroflexa,NM-AM,23.32535332,59.29175659,17.38289009
Pedicularis kerneri,NM-AM,19.66534453,75.07364971,5.261005759
Pedicularis lapponica,NM-AM,12.58640003,29.99171759,57.42188238
Pedicularis nordmanniana,NM-AM,20.51160871,24.09249997,55.39589132
Pedicularis oederi,NM-AM,23.21135848,0,76.78864152
Pedicularis palustris,NM-AM,23.33000301,0,76.66999699
Pedicularis rostratocapitata,NM-AM,23.36230379,48.68419275,27.95350346
Pedicularis verticillata,NM-AM,12.46228931,22.53140345,65.00630724
Pentaglottis sempervirens,NM-AM,77.97107581,0,22.02892419
Persicaria amphibia,NM-AM,34.92147517,9.547635753,55.53088908
Persicaria dubia,NM-AM,23.90737048,0,76.09262952
Persicaria hydropiper,NM-AM,22.60457118,0,77.39542882
Persicaria lapathifolia,NM-AM,40.16796947,47.92158579,11.91044475
Phacelia tanacetifolia,NM-AM,54.17198751,0,45.82801249
Philodendron cordatum,NM-AM,39.21617725,0,60.78382275
Phragmites australis,NM-AM,39.41007103,37.80429512,22.78563384
Pilea involucrata,NM-AM,26.38245154,6.094741358,67.5228071
Pilularia globulifera,NM-AM,0.387142551,0,99.61285745
Piper aequale,NM-AM,51.22356016,26.50393324,22.27250659
Piper arboreum,NM-AM,63.89374021,9.061323727,27.04493607
Piper colonense,NM-AM,54.31069046,19.83573792,25.85357162
Piper cordulatum,NM-AM,65.00192276,19.43149726,15.56657998
Piper multiplinervium,NM-AM,63.27200016,4.510191951,32.21780789
Piper perlasense,NM-AM,42.36131673,27.88714277,29.7515405
Piper reticulatum,NM-AM,61.86260174,25.36036682,12.77703144
Piper schiedeanum,NM-AM,71.25046498,6.350392736,22.39914228
Bistorta affinis,NM-AM,19.58186844,32.67944472,47.73868684
Persicaria amphibia,NM-AM,43.08959773,33.51396319,23.39643908
Polygonum aviculare,NM-AM,15.25743921,29.73402684,55.00853395
Bistorta officinalis,NM-AM,62.10997297,4.559880835,33.3301462
Polygonum douglasii,NM-AM,4.568669361,75.20669559,20.22463505
Persicaria hydropiper,NM-AM,33.44961309,22.12026966,44.43011725
Polygonum maritimum,NM-AM,8.763111474,88.70663412,2.530254407
Persicaria minor ,NM-AM,16.7086488,9.90717705,73.38417415
Polygonum mite,NM-AM,20.50729566,3.172338961,76.32036538
Persicaria maculosa,NM-AM,18.5282705,55.04517273,26.42655677
Persicaria sagittata,NM-AM,11.197032,56.19717532,32.60579268
Polygonum scandens,NM-AM,12.03058887,2.386425655,85.58298548
Bistorta vivipara,NM-AM,18.81257788,48.09972751,33.08769461
Polypodium interjectum,NM-AM,48.37155053,37.91109825,13.71735122
Polypodium vulgare,NM-AM,46.06845367,31.36391226,22.56763407
Portulaca grandiflora,NM-AM,4.860076057,81.71840313,13.42152081
Veronica spicata,NM-AM,7.987467345,70.22552258,21.78701008
Puccinellia distans,NM-AM,12.33420644,16.1383398,71.52745377
Puccinellia maritima,NM-AM,0,39.44857719,60.55142281
Pulicaria vulgaris,NM-AM,19.83400977,0,80.16599023
Rhynchospora alba,NM-AM,8.999197591,48.99954598,42.00125642
Rhynchospora ciliolata,NM-AM,5.431973993,94.56802601,0
Rhynchospora fusca,NM-AM,12.04438853,72.10379802,15.85181345
Rhynchospora riedeliana,NM-AM,15.92327952,84.07672048,0
Rhynchospora tenuis,NM-AM,3.547903435,95.88314155,0.568955016
Rhynchospora terminalis,NM-AM,5.400173804,94.5998262,0
Singaporandia macrophylla,NM-AM,34.80170467,45.77529987,19.42299546
Ruellia humilis,NM-AM,14.72839624,77.95063423,7.320969521
Rumex acetosa,NM-AM,54.34839301,0,45.65160699
Rumex acetosella,NM-AM,24.52012051,0,75.47987949
Rumex alpestris,NM-AM,55.98607671,0,44.01392329
Rumex alpinus,NM-AM,90.29998257,0,9.700017431
Rumex aquaticus,NM-AM,80.46896589,0,19.53103411
Rumex crispus,NM-AM,71.42576427,0,28.57423573
Rumex hydrolapathum,NM-AM,85.08307308,0,14.91692692
Rumex maritimus,NM-AM,28.57736355,0,71.42263645
Rumex palustris,NM-AM,41.06647144,13.44472279,45.48880576
Rumex scutatus,NM-AM,34.04748907,0,65.95251093
Rumex stenophyllus,NM-AM,63.77468195,0,36.22531805
Rumex thyrsiflorus,NM-AM,58.6056802,0,41.3943198
Ruppia cirrhosa,NM-AM,2.816527269,21.17520703,76.0082657
Ruppia maritima,NM-AM,1.666557394,20.62632519,77.70711741
Sagittaria sagittifolia,NM-AM,60.130044,0,39.869956
Salvinia natans,NM-AM,1.288637203,0,98.7113628
Saxifraga aizoides,NM-AM,0,66.59496433,33.40503567
Saxifraga androsacea,NM-AM,0.723423291,0,99.27657671
Saxifraga aphylla,NM-AM,1.243965001,59.28176901,39.47426599
Saxifraga caesia,NM-AM,0,100,0
Saxifraga cuneifolia,NM-AM,23.66476025,0,76.33523975
Saxifraga exarata,NM-AM,0,90.54947974,9.450520259
Saxifraga paniculata,NM-AM,10.18029877,89.81970123,0
Saxifraga seguieri,NM-AM,0,0,100
Micranthes stellaris,NM-AM,10.46523199,0,89.53476801
Saxifraga tridactylites,NM-AM,2.336290959,0,97.66370904
Scheuchzeria palustris,NM-AM,27.52294802,70.03706811,2.43998387
Schoenoplectus lacustris,NM-AM,91.57093524,8.42906476,0
Schoenoplectiella mucronata,NM-AM,30.17843964,64.03772458,5.783835789
Schoenus ferrugineus,NM-AM,7.682259062,92.31774094,0
Schoenus nigricans,NM-AM,16.50142059,71.88263127,11.61594814
Scirpus atrocinctus,NM-AM,38.35710932,57.36656354,4.276327139
Scirpus cespitosus,NM-AM,10.53627799,66.35855341,23.1051686
Scirpus fluitans,NM-AM,0,27.03195282,72.96804718
Scirpus hudsonianus,NM-AM,8.257120929,91.74287907,0
Scirpus lacustris,NM-AM,83.3753235,0,16.6246765
Bolboschoenus maritimus,NM-AM,38.42370029,48.02326235,13.55303736
Scirpus rubrotinctus,NM-AM,52.83600821,39.84687208,7.317119716
Isolepis setacea,NM-AM,6.154027474,5.600728532,88.24524399
Scirpus sylvaticus,NM-AM,52.75088684,27.06544109,20.18367207
Scleria oligantha,NM-AM,12.25691853,73.52903696,14.2140445
Scrophularia canina,NM-AM,35.85356942,1.088066685,63.0583639
Scrophularia lanceolata,NM-AM,42.30944076,20.87255847,36.81800077
Scrophularia nodosa,NM-AM,44.94144731,0,55.05855269
Scrophularia umbrosa,NM-AM,49.70289249,0,50.29710751
Scrophularia vernalis,NM-AM,53.50112381,7.245602506,39.25327368
Sedum tenellum,NM-AM,0,66.89376007,33.10623993
Silene acaulis,NM-AM,0,27.34306757,72.65693243
Silene latifolia subsp. alba,NM-AM,30.92481685,0,69.07518315
Silene armeria,NM-AM,22.2120711,0,77.7879289
Silene chlorantha,NM-AM,19.57634336,61.81744785,18.60620879
Silene colorata,NM-AM,17.57327359,0,82.42672641
Silene cretica,NM-AM,25.08561244,0,74.91438756
Silene dichotoma,NM-AM,39.23922162,0,60.76077838
Silene dioica,NM-AM,49.56148353,0,50.43851647
Silene elisabethae,NM-AM,50.12158512,14.05633075,35.82208412
Silene flos-cuculi,NM-AM,42.16907988,5.813935622,52.01698449
Silene gallica,NM-AM,22.93255451,6.013348778,71.05409671
Silene italica,NM-AM,33.17858471,32.67651536,34.14489994
Silene linicola,NM-AM,29.61513712,0,70.38486288
Silene nivea,NM-AM,8.494051276,14.35969246,77.14625626
Silene nutans,NM-AM,40.3569388,1.98282907,57.66023213
Silene otites,NM-AM,29.40678142,66.71716853,3.876050046
Atocion rupestre,NM-AM,8.339719378,13.35082214,78.30945848
Silene saxatilis,NM-AM,20.35053034,24.49717489,55.15229478
Silene vulgaris,NM-AM,45.20327115,0,54.79672885
Sparganium emersum,NM-AM,51.13847978,0,48.86152022
Sparganium erectum,NM-AM,78.63202877,0,21.36797123
Sparganium minimum,NM-AM,22.43675155,0,77.56324845
Sparganium natans,NM-AM,46.75606609,20.5602555,32.68367841
Sporobolus anglicus,NM-AM,34.05217913,65.94782087,0
Sporobolus versicolor,NM-AM,30.10453602,68.45532654,1.440137441
Spergula arvensis,NM-AM,20.9368633,0,79.0631367
Spergularia echinosperma,NM-AM,0,0,100
Spergularia media,NM-AM,0,0,100
Spergularia rubra,NM-AM,0,0,100
Spirodela polyrhiza,NM-AM,2.034442982,0,97.96555702
Stellaria graminea,NM-AM,14.45836728,12.46173793,73.07989479
Stellaria media,NM-AM,5.030168211,0,94.96983179
Stellaria neglecta,NM-AM,18.82370626,0,81.17629374
Stellaria nemorum,NM-AM,26.58509866,4.481796459,68.93310488
Stellaria pallida,NM-AM,3.780534869,0,96.21946513
Stellaria alsine,NM-AM,4.961477075,0,95.03852293
Stratiotes aloides,NM-AM,57.84499254,0,42.15500746
Symphytum officinale,NM-AM,69.71667453,0,30.28332547
Symphytum tuberosum,NM-AM,44.89020939,0,55.10979061
Tetragastris panamensis,NM-AM,58.17010023,41.82989977,0
Thesium bavarum,NM-AM,14.93318174,44.18723299,40.87958527
Thesium linophyllon,NM-AM,3.476613583,28.77503995,67.74834646
Thesium pyrenaicum,NM-AM,5.529182569,17.06602184,77.40479559
Tofieldia calyculata,NM-AM,17.49067956,69.53805082,12.97126962
Tofieldia pusilla,NM-AM,3.419842486,66.06112186,30.51903566
Tradescantia ohiensis,NM-AM,51.20836668,0,48.79163332
Trichanthera gigantea,NM-AM,66.29687741,1.301919942,32.40120264
Trichophorum cespitosum,NM-AM,1.189389666,98.81061033,0
Triplaris cumingiana,NM-AM,61.26175059,27.13043507,11.60781434
Typha angustifolia,NM-AM,65.6782708,34.3217292,0
Typha latifolia,NM-AM,86.30311501,10.2477876,3.449097387
Urera baccifera,NM-AM,83.07928894,0,16.92071106
Urtica dioica,NM-AM,44.79330906,34.3289311,20.87775983
Urtica kioviensis,NM-AM,37.31062728,7.884931005,54.80444171
Utricularia australis,NM-AM,7.693779587,0,92.30622041
Utricularia vulgaris,NM-AM,10.15260319,0,89.84739681
Vallisneria americana,NM-AM,68.4390607,0,31.5609393
Vallisneria spiralis,NM-AM,41.11099519,0,58.88900481
Veronica alpina,NM-AM,4.547619548,13.52219914,81.93018131
Veronica anagallis-aquatica,NM-AM,22.73867047,0,77.26132953
Veronica anagalloides,NM-AM,15.05042497,47.48067929,37.46889574
Veronica arvensis,NM-AM,3.322824944,11.97720756,84.6999675
Veronica austriaca,NM-AM,17.39524018,26.12753904,56.47722079
Veronica beccabunga,NM-AM,9.805331796,0,90.1946682
Veronica bellidioides,NM-AM,8.765707225,91.23429278,0
Veronica catenata,NM-AM,15.38923567,0,84.61076433
Veronica chamaedrys,NM-AM,11.62576503,37.85474455,50.51949042
Veronica fruticans,NM-AM,0,58.66766092,41.33233908
Veronica gentianoides,NM-AM,46.05215619,23.91021909,30.03762472
Veronica hederifolia,NM-AM,18.3904922,0,81.6095078
Veronica longifolia,NM-AM,36.3161537,28.88080757,34.80303873
Veronica officinalis,NM-AM,3.483416323,69.4756678,27.04091588
Veronica peregrina,NM-AM,3.292268408,0,96.70773159
Veronica persica,NM-AM,4.441769715,12.83995151,82.71827877
Veronica polita,NM-AM,1.379694258,0,98.62030574
Veronica prostrata,NM-AM,5.638101687,27.04468067,67.31721765
Veronica scutellata,NM-AM,4.926119616,26.90657508,68.16730531
Veronica spicata,NM-AM,15.70630446,72.14835533,12.14534021
Veronica triphyllos,NM-AM,2.138652493,0,97.86134751
Veronica urticifolia,NM-AM,29.24041404,0,70.75958596
Ximenia americana,NM-AM,21.97093179,78.02906821,0
Xyris melanopoda,NM-AM,12.90087226,87.09912774,0
Xyris minarum,NM-AM,0.851646154,99.14835385,0
Xyris nubigena,NM-AM,23.10788628,63.35638448,13.53572924
Xyris obtusiuscula,NM-AM,7.550236305,92.4497637,0
Xyris pilosa,NM-AM,15.32550076,84.67449924,0
Carex myosuroides,NM-AM,5.092669649,94.90733035,0
Orchis anthropophora,OM,41.3278782,0,58.6721218
Anacamptis morio,OM,25.73675513,0,74.26324487
Anacamptis pyramidalis,OM,44.98342811,0,55.01657189
Cephalanthera damasonium,OM,40.77175024,1.227286762,58.000963
Cephalanthera longifolia,OM,45.77270316,0.846762147,53.3805347
Chamorchis alpina,OM,21.3629422,0,78.6370578
Dactylorhiza viridis,OM,34.59855512,0,65.40144488
Cyrtopodium parviflorum,OM,43.99426986,43.62893702,12.37679312
Dactylorhiza euxina,OM,35.33462539,0,64.66537461
Dactylorhiza incarnata,OM,58.15946066,0,41.84053934
Dactylorhiza maculata,OM,49.79964043,0,50.20035957
Dactylorhiza sambucina,OM,40.28599204,0,59.71400796
Dactylorhiza sphagnicola,OM,51.07575317,0,48.92424683
Dactylorhiza traunsteineri,OM,33.82400892,0,66.17599108
Epipactis atrorubens,OM,35.99936282,24.07619071,39.92444647
Epipactis helleborine,OM,23.86818879,46.14842056,29.98339066
Epipactis palustris,OM,26.4580358,16.57890285,56.96306135
Gymnadenia conopsea,OM,58.03678007,0,41.96321993
Gymnadenia odoratissima,OM,30.56258192,0,69.43741808
Himantoglossum hircinum,OM,63.18215536,0,36.81784464
Liparis loeselii,OM,30.42756475,0,69.57243525
Neottia cordata,OM,15.03140313,0,84.96859687
Neottia ovata,OM,52.7840976,0,47.2159024
Lobelia inflata,OM,11.5179702,45.8272232,42.65480661
Lobelia spicata,OM,4.356616771,65.26957216,30.37381107
Neotinea tridentata,OM,51.05234761,0,48.94765239
Neotinea ustulata,OM,34.55019978,0,65.44980022
Ophrys x benacensis,OM,28.71584614,0,71.28415386
Ophrys fuciflora,OM,38.8322741,0,61.1677259
Ophrys sphegodes,OM,31.71933974,0,68.28066026
Orchis mascula,OM,65.56155224,0,34.43844776
Orchis militaris,OM,68.11551278,0,31.88448722
Anacamptis morio,OM,25.20635698,0,74.79364302
Orchis purpurea,OM,64.38998104,0,35.61001896
Orchis simia,OM,55.91161399,0,44.08838601
Neotinea ustulata,OM,47.40104,0,52.59896
Platanthera bifolia,OM,50.09290746,0,49.90709254
Pseudorchis albida,OM,36.57164542,0,63.42835458
Serapias vomeracea,OM,45.58391753,0,54.41608247
Traunsteinera sphaerica,OM,42.24676688,0,57.75323312
